Symbol,Name,MarketCap,IPOyear,Sector,industry,Summary Quote
ECYT,"Endocyte, Inc.",395772354.3,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ecyt
ELGX,"Endologix, Inc.",1151917851,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/elgx
EIGI,"Endurance International Group Holdings, Inc.",1432351824,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/eigi
ERII,"Energy Recovery, Inc.",239727136.3,2008,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/erii
EXXI,Energy XXI (Bermuda) Limited,2094547493,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/exxi
ENOC,"EnerNOC, Inc.",523622289,2007,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/enoc
ENG,ENGlobal Corporation,45770035.09,1991,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/eng
ENPH,"Enphase Energy, Inc.",343273069.1,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/enph
ESGR,Enstar Group Limited,1872553871,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/esgr
ENTG,"Entegris, Inc.",1448418195,2000,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/entg
ETRM,EnteroMedics Inc.,71191385.6,2007,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/etrm
EBTC,Enterprise Bancorp Inc,178793036,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ebtc
EFSC,Enterprise Financial Services Corporation,339404843.9,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/efsc
EGT,Entertainment Gaming Asia Incorporated,37530827.5,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/egt
ENMD,"EntreMed, Inc.",45939164.6,1996,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/enmd
ENTR,"Entropic Communications, Inc.",416596522.4,1994,Technology,Semiconductors,http://www.nasdaq.com/symbol/entr
ENVI,"Envivio, Inc.",81453529.7,1987,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/envi
ENZN,"Enzon Pharmaceuticals, Inc.",63458350.56,1984,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/enzn
ENZY          ,Enzymotec Ltd.,488476198.2,1992,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/enzy          
EONC,eOn Communications Corporation,2963674.62,2000,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/eonc
EPIQ,"EPIQ Systems, Inc.",546451786.1,1997,Technology,EDP Services,http://www.nasdaq.com/symbol/epiq
EPZM,"Epizyme, Inc.",910838180.4,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/epzm
PLUS,ePlus inc.,409449110.7,1996,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/plus
EQIX,"Equinix, Inc.",7668707431,2000,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/eqix
EAC           ,Erickson Air-Crane Incorporated,250526397.4,2001,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/eac           
ERIC,Ericsson,40651500000,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/eric
ERIE,Erie Indemnity Company,3276866027,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/erie
ESBF,ESB Financial Corporation,234483831.2,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/esbf
ESCA,"Escalade, Incorporated",123200104.3,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/esca
ESMC,Escalon Medical Corp.,10762794.9,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/esmc
ESPR,"Esperion Therapeutics, Inc.",221761043.7,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/espr
ESSA,"ESSA Bancorp, Inc.",128159367.7,n/a,Finance,Banks,http://www.nasdaq.com/symbol/essa
ESSX,Essex Rental Corporation,68292095.88,n/a,n/a,n/a,http://www.nasdaq.com/symbol/essx
CLWT,Euro Tech Holdings Company Limited,7221588.27,1997,Consumer Durables,Diversified Electronic Products,http://www.nasdaq.com/symbol/clwt
EEFT,"Euronet Worldwide, Inc.",2201247412,1997,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/eeft
ESEA,Euroseas Ltd.,52117545.75,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/esea
EVEP,"EV Energy Partners, L.P.",1691734309,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/evep
EVRY,"EveryWare Global, Inc.",160049408,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/evry
EVOK,"Evoke Pharma, Inc.",53712476.08,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/evok
EVOL,"Evolving Systems, Inc.",118858077.8,1998,Technology,EDP Services,http://www.nasdaq.com/symbol/evol
EXA,Exa Corporation,196873647.5,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/exa
EXAS,EXACT Sciences Corporation,816969841.9,2001,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/exas
EXAC,"Exactech, Inc.",315813540,1996,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/exac
EDS,Exceed Company Ltd.,46577233.59,n/a,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/eds
EXEL,"Exelixis, Inc.",915495833.2,2000,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/exel
EXFO,EXFO Inc,151393255.7,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/exfo
EXLS,"ExlService Holdings, Inc.",793837515.6,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/exls
EXPE,"Expedia, Inc.",8084486672,1999,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/expe
EXPD,"Expeditors International of Washington, Inc.",8759778074,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/expd
EXPO,"Exponent, Inc.",973175629.5,1985,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/expo
ESRX,Express Scripts Holding Company,52103415960,1992,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/esrx
EXLP,"Exterran Partners, L.P.",1456591500,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/exlp
EXTR,"Extreme Networks, Inc.",611234487,1999,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/extr
EZCH,EZchip Semiconductor Limited,738103233.3,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ezch
EZPW,"EZCORP, Inc.",639399288.6,1991,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/ezpw
FFIV,"F5 Networks, Inc.",6587685317,1999,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ffiv
FB,"Facebook, Inc.",1.14407E+11,1994,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/fb
FCS,"Fairchild Semiconductor International, Inc.",1557110908,1999,Technology,Semiconductors,http://www.nasdaq.com/symbol/fcs
FRP,"FairPoint Communications, Inc.",237242656,1986,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/frp
FWM,Fairway Group Holdings Corp.,33666076998,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/fwm
FALC,"FalconStor Software, Inc.",79252366.05,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/falc
DAVE,"Famous Dave&#39;s of America, Inc.",150173947.2,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/dave
FARM,Farmer Brothers Company,307364680.2,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/farm
FFKT,Farmers Capital Bank Corporation,156265767.9,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffkt
FMNB,Farmers National Banc Corp.,116974355.4,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmnb
FARO,"FARO Technologies, Inc.",914790442.9,1997,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/faro
FAST,Fastenal Company,13946877243,1987,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/fast
FATE,"Fate Therapeutics, Inc.",97103643.66,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/fate
FBSS,"Fauquier Bankshares, Inc.",49684515.96,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbss
FBRC,FBR & Co,293392004.3,1970,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/fbrc
FDML,Federal-Mogul Corporation,3066597747,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/fdml
FNHC,Federated National Holding Company,100826116.2,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/fnhc
FFCO,FedFirst Financial Corporation,48823665.12,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ffco
FEIC,FEI Company,3722164872,1995,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/feic
FHCO,Female Health Company (The),254434965.4,n/a,Basic Industries,Specialty Chemicals,http://www.nasdaq.com/symbol/fhco
ONEQ,Fidelity Nasdaq Composite Index Tracking Stock,262364400,n/a,n/a,n/a,http://www.nasdaq.com/symbol/oneq
LION,Fidelity Southern Corporation,335890603.5,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lion
FDUS,Fidus Investment Corporation,281004514.6,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdus
FRGI,"Fiesta Restaurant Group, Inc.",1034673996,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/frgi
FSC,Fifth Street Finance Corp.,1396345268,2008,n/a,n/a,http://www.nasdaq.com/symbol/fsc
FSCFL,Fifth Street Finance Corp.,0,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fscfl
FSFR,Fifth Street Senior Floating Rate Corp.,89268023.52,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fsfr
FITB,Fifth Third Bancorp,17268263319,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fitb
FNGN,"Financial Engines, Inc.",2966058676,2010,Finance,Investment Managers,http://www.nasdaq.com/symbol/fngn
FISI,"Financial Institutions, Inc.",323565722.7,1999,Finance,Major Banks,http://www.nasdaq.com/symbol/fisi
FNSR,Finisar Corporation,2263525598,1999,Technology,Semiconductors,http://www.nasdaq.com/symbol/fnsr
FEYE,"FireEye, Inc.",4314704284,n/a,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/feye
FBNC,First Bancorp,293620512.3,1987,Finance,Major Banks,http://www.nasdaq.com/symbol/fbnc
FNLC,"First Bancorp, Inc (ME)",178703924.3,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fnlc
BUSE,First Busey Corporation,483276204.1,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/buse
FBIZ,"First Business Financial Services, Inc.",139322783.7,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbiz
FCVA,"First Capital Bancorp, Inc. (VA)",47185469.78,2007,Finance,Major Banks,http://www.nasdaq.com/symbol/fcva
FCAP,"First Capital, Inc.",56416644.32,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fcap
FCFS,"First Cash Financial Services, Inc.",1734557545,1991,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/fcfs
FCZA,First Citizens Banc Corp.,52028439.75,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcza
FCNCA,"First Citizens BancShares, Inc.",2070188482,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcnca
FCLF,First Clover Leaf Financial Corp.,64992663,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fclf
FCBC,"First Community Bancshares, Inc.",319023417.4,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcbc
FCCO,First Community Corporation,53757323.2,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcco
FBNK,"First Connecticut Bancorp, Inc.",255551498.4,n/a,Finance,Banks,http://www.nasdaq.com/symbol/fbnk
FDEF,First Defiance Financial Corp.,243542103.9,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fdef
FFBH,"First Federal Bancshares of Arkansas, Inc.",179972643.1,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ffbh
FFNM,"First Federal of Northern Michigan Bancorp, Inc.",14708649.9,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffnm
FFBC,First Financial Bancorp.,897079513,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffbc
FFBCW,First Financial Bancorp.,0,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffbcw
FFIN,"First Financial Bankshares, Inc.",1955114744,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffin
THFF,First Financial Corporation Indiana,462036330.6,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/thff
SCBT,"First Financial Holdings, Inc.",1483162877,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/scbt
FFNW,"First Financial Northwest, Inc.",178413924.8,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ffnw
FFKY,First Financial Service Corporation,21876853.5,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffky
INBK,First Internet Bancorp,65638818.44,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/inbk
FIBK,"First Interstate BancSystem, Inc.",1116798737,2010,Finance,Major Banks,http://www.nasdaq.com/symbol/fibk
FRME,First Merchants Corporation,552300527,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/frme
FMBI,"First Midwest Bancorp, Inc.",1267961300,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmbi
NBCB,First NBC Bank Holding Company,513108951.2,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/nbcb
FNFG,First Niagara Financial Group Inc.,3904281975,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fnfg
FSFG,"First Savings Financial Group, Inc.",52302288.57,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fsfg
FSGI,"First Security Group, Inc.",127174442.7,2005,Finance,Major Banks,http://www.nasdaq.com/symbol/fsgi
FSLR,"First Solar, Inc.",6137442972,2006,Technology,Semiconductors,http://www.nasdaq.com/symbol/fslr
FSBK,First South Bancorp Inc,68648947.84,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fsbk
BICK,First Trust BICK Index Fund,18870847.18,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bick
FTCS,First Trust Capital Strength ETF,58644065.16,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftcs
TDIV,First Trust Exchange-Traded Fund VI First Trust NASDAQ Technol,234045350,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdiv
MDIV,First Trust Exchange-Traded Fund VI Multi-Asset Diversified In,509782541.7,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdiv
FTGC,First Trust Global Tactical Commodity Strategy Fund,3009075.747,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftgc
HYLS,First Trust High Yield Long/Short ETF,74517777.78,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hyls
SKYY,First Trust ISE Cloud Computing Index Fund,145957549.9,n/a,n/a,n/a,http://www.nasdaq.com/symbol/skyy
CU,First Trust ISE Global Copper Index Fund,32625043.5,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cu
PLTM,First Trust ISE Global Platinum Index Fund,11911600.08,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pltm
QABA,First Trust NASDAQ ABA Community Bank Index Fund,42412567.86,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qaba
FONE,First Trust NASDAQ CEA Smartphone Index Fund,9568863.792,1996,n/a,n/a,http://www.nasdaq.com/symbol/fone
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ,12471866.27,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grid
QCLN,First Trust NASDAQ Clean Edge U.S. Liquid Series Index Fund,85701034.98,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qcln
CARZ,First Trust NASDAQ Global Auto Index Fund,53899937,n/a,n/a,n/a,http://www.nasdaq.com/symbol/carz
QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,260892868.7,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqew
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,79070465.89,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqxt
QTEC,First Trust NASDAQ-100-Technology Sector Index Fund,152996066.5,1984,n/a,n/a,http://www.nasdaq.com/symbol/qtec
FTSL,First Trust Senior Loan Fund ETF,96788349.27,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftsl
FUNC,First United Corporation,49871013.61,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/func
FBMI,Firstbank Corporation,158786368.9,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbmi
SVVC,"Firsthand Technology Value Fund, Inc.",193778603.5,n/a,n/a,n/a,http://www.nasdaq.com/symbol/svvc
FMER,FirstMerit Corporation,3697155258,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmer
FSRV,FirstService Corporation,1422923286,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/fsrv
FISV,"Fiserv, Inc.",13623011526,1986,Technology,EDP Services,http://www.nasdaq.com/symbol/fisv
FIVE,"Five Below, Inc.",2802528402,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/five
FPRX,"Five Prime Therapeutics, Inc.",135982691.4,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fprx
FLML,Flamel Technologies S.A.,152492400,1996,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/flml
FLXS,"Flexsteel Industries, Inc.",198124750.8,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/flxs
FLEX,Flextronics International Ltd.,4582684544,1994,Technology,Electrical Products,http://www.nasdaq.com/symbol/flex
FLIR,"FLIR Systems, Inc.",4113661084,1993,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/flir
FLOW,Flow International Corporation,195692586.4,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/flow
FLDM,Fluidigm Corporation,765845055.3,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/fldm
FFIC,Flushing Financial Corporation,596947738.5,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffic
FONR,Fonar Corporation,70263681.02,1981,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/fonr
VIFL,"Food Technology Service, Inc.",15940000.38,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/vifl
FES,Forbes Energy Services Ltd,78699747.68,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/fes
FNRG,ForceField Energy Inc.,93851940.77,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/fnrg
FORM,"FormFactor, Inc.",285110213.3,1993,Technology,Semiconductors,http://www.nasdaq.com/symbol/form
FORTY,Formula Systems (1985) Ltd.,352387864.8,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/forty
FORR,"Forrester Research, Inc.",774583020,1985,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/forr
FTNT,"Fortinet, Inc.",3219348206,2009,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ftnt
FWRD,Forward Air Corporation,1277282999,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/fwrd
FORD,"Forward Industries, Inc.",13385930.25,n/a,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/ford
FOSL,"Fossil Group, Inc.",6960194581,1993,Consumer Non-Durables,Consumer Specialties,http://www.nasdaq.com/symbol/fosl
FWLT,Foster Wheeler AG.,2935172292,n/a,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/fwlt
FMI,"Foundation Medicine, Inc.",698084638.3,1989,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/fmi
FXCB,"Fox Chase Bancorp, Inc.",211007338.1,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fxcb
FOXF,Fox Factory Holding Corp.,634459509.9,n/a,Consumer Non-Durables,Motor Vehicles,http://www.nasdaq.com/symbol/foxf
